date,state,district,pincode,age_0_5,age_5_17,age_18_greater,total_enrollment,demo_age_5_17,demo_age_17_,bio_age_5_17,bio_age_17_,year,month,bio_age_17_plus,child_to_adult_ratio,total_updates,anomaly,total_population,biometric_per_enrollment
2025-11-09,Kerala,Kozhikode,673019,6,1,0,7,1,19,8,11,2025,11,11,0.6666666666666666,19,False,20,2.7142857142857144
2025-11-09,Kerala,Kozhikode,673529,2,0,0,2,0,13,2,1,2025,11,1,1.0,3,False,13,1.5
2025-11-09,Kerala,Kozhikode,673620,3,0,0,3,4,17,11,11,2025,11,11,0.9166666666666666,22,False,21,7.333333333333333
2025-11-09,Kerala,Malappuram,673634,1,0,0,1,2,9,8,11,2025,11,11,0.6666666666666666,19,False,11,19.0
2025-11-09,Kerala,Malappuram,676104,0,1,0,1,0,1,3,1,2025,11,1,1.5,4,False,1,4.0
2025-11-09,Kerala,Malappuram,676320,2,0,0,2,2,14,0,4,2025,11,4,0.0,4,False,16,2.0
2025-11-09,Kerala,Malappuram,676508,2,2,0,4,5,20,3,7,2025,11,7,0.375,10,False,25,2.5
2025-11-09,Kerala,Malappuram,679321,3,1,0,4,3,16,8,13,2025,11,13,0.5714285714285714,21,False,19,5.25
2025-11-09,Kerala,Malappuram,679333,1,0,0,1,1,20,5,5,2025,11,5,0.8333333333333334,10,False,21,10.0
2025-11-09,Kerala,Malappuram,679576,6,1,0,7,2,10,0,7,2025,11,7,0.0,7,False,12,1.0
2025-11-09,Kerala,Palakkad,678701,1,0,0,1,0,3,5,5,2025,11,5,0.8333333333333334,10,False,3,10.0
2025-11-09,Kerala,Palakkad,679336,2,0,0,2,0,6,2,3,2025,11,3,0.5,5,False,6,2.5
2025-11-09,Kerala,Palakkad,679503,3,0,0,3,0,8,1,4,2025,11,4,0.2,5,False,8,1.6666666666666667
2025-11-09,Kerala,Pathanamthitta,689581,1,1,0,2,0,1,0,1,2025,11,1,0.0,1,False,1,0.5
2025-11-09,Kerala,Pathanamthitta,689621,1,0,0,1,0,4,1,3,2025,11,3,0.25,4,False,4,4.0
2025-11-09,Kerala,Pathanamthitta,689646,1,0,0,1,0,5,0,2,2025,11,2,0.0,2,False,5,2.0
2025-11-09,Kerala,Thiruvananthapuram,695002,0,1,0,1,0,4,1,16,2025,11,16,0.0588235294117647,17,False,4,17.0
2025-11-09,Kerala,Thiruvananthapuram,695008,2,0,0,2,1,17,4,20,2025,11,20,0.1904761904761904,24,False,18,12.0
2025-11-09,Kerala,Thrissur,679531,4,0,0,4,1,6,5,4,2025,11,4,1.0,9,False,7,2.25
2025-11-09,Kerala,Thrissur,680102,2,0,0,2,0,3,1,3,2025,11,3,0.25,4,False,3,2.0
2025-11-09,Kerala,Thrissur,680306,0,1,0,1,0,26,4,20,2025,11,20,0.1904761904761904,24,False,26,24.0
2025-11-09,Kerala,Wayanad,673595,1,0,0,1,0,3,1,3,2025,11,3,0.25,4,False,3,4.0
2025-11-09,Lakshadweep,Lakshadweep,682555,1,0,0,1,0,1,0,3,2025,11,3,0.0,3,False,1,3.0
2025-11-09,Madhya Pradesh,Anuppur,484444,1,0,0,1,1,3,2,5,2025,11,5,0.3333333333333333,7,False,4,7.0
2025-11-09,Madhya Pradesh,Balaghat,481337,3,0,0,3,3,20,5,6,2025,11,6,0.7142857142857143,11,False,23,3.6666666666666665
2025-11-09,Madhya Pradesh,Betul,460220,12,0,0,12,11,40,29,43,2025,11,43,0.6590909090909091,72,False,51,6.0
2025-11-09,Madhya Pradesh,Betul,460449,1,0,0,1,1,12,11,34,2025,11,34,0.3142857142857143,45,False,13,45.0
2025-11-09,Madhya Pradesh,Betul,460668,3,0,0,3,1,20,11,16,2025,11,16,0.6470588235294118,27,False,21,9.0
2025-11-09,Madhya Pradesh,Bhind,477566,1,1,0,2,2,6,3,0,2025,11,0,3.0,3,False,8,1.5
2025-11-09,Madhya Pradesh,Bhopal,462101,9,0,0,9,4,5,20,33,2025,11,33,0.5882352941176471,53,False,9,5.888888888888889
2025-11-09,Madhya Pradesh,Chhatarpur,471313,7,1,0,8,10,47,29,15,2025,11,15,1.8125,44,False,57,5.5
2025-11-09,Madhya Pradesh,Chhatarpur,471510,1,0,0,1,3,17,9,14,2025,11,14,0.6,23,False,20,23.0
2025-11-09,Madhya Pradesh,Chhatarpur,471525,14,3,0,17,20,43,29,23,2025,11,23,1.2083333333333333,52,False,63,3.0588235294117645
2025-11-09,Madhya Pradesh,Chhindwara,480221,11,0,0,11,4,15,25,30,2025,11,30,0.8064516129032258,55,False,19,5.0
2025-11-09,Madhya Pradesh,Chhindwara,480223,4,0,0,4,5,14,15,19,2025,11,19,0.75,34,False,19,8.5
2025-11-09,Madhya Pradesh,Dewas,455339,1,0,0,1,0,5,8,17,2025,11,17,0.4444444444444444,25,False,5,25.0
2025-11-09,Madhya Pradesh,Dewas,455440,4,0,0,4,0,8,3,6,2025,11,6,0.4285714285714285,9,False,8,2.25
2025-11-09,Madhya Pradesh,Dhar,454441,7,0,0,7,2,24,16,14,2025,11,14,1.0666666666666669,30,False,26,4.285714285714286
2025-11-09,Madhya Pradesh,Gwalior,475002,3,1,0,4,1,14,2,5,2025,11,5,0.3333333333333333,7,False,15,1.75
2025-11-09,Madhya Pradesh,Gwalior,475005,3,0,0,3,2,5,3,6,2025,11,6,0.4285714285714285,9,False,7,3.0
2025-11-09,Madhya Pradesh,Hoshangabad,461111,4,1,0,5,7,12,58,101,2025,11,101,0.5686274509803921,159,False,19,31.8
2025-11-09,Madhya Pradesh,Jabalpur,482005,5,1,0,6,4,24,9,13,2025,11,13,0.6428571428571429,22,False,28,3.6666666666666665
2025-11-09,Madhya Pradesh,Jabalpur,482011,2,0,0,2,0,2,7,6,2025,11,6,1.0,13,False,2,6.5
2025-11-09,Madhya Pradesh,Jabalpur,482051,5,0,0,5,4,27,11,20,2025,11,20,0.5238095238095238,31,False,31,6.2
2025-11-09,Madhya Pradesh,Jabalpur,483336,12,1,0,13,4,13,17,14,2025,11,14,1.1333333333333333,31,False,17,2.3846153846153846
2025-11-09,Madhya Pradesh,Jhabua,457779,15,10,0,25,6,84,43,36,2025,11,36,1.162162162162162,79,False,90,3.16
2025-11-09,Madhya Pradesh,Khandwa,450771,1,0,0,1,1,0,5,2,2025,11,2,1.6666666666666667,7,False,1,7.0
2025-11-09,Madhya Pradesh,Mandla,481776,1,0,0,1,2,18,3,15,2025,11,15,0.1875,18,False,20,18.0
2025-11-09,Madhya Pradesh,Mauganj,486331,2,0,0,2,0,16,0,11,2025,11,11,0.0,11,False,16,5.5
2025-11-09,Madhya Pradesh,Morena,476001,29,5,0,34,27,130,84,83,2025,11,83,1.0,167,False,157,4.911764705882353
2025-11-09,Madhya Pradesh,Narsinghpur,487771,2,0,0,2,0,2,0,2,2025,11,2,0.0,2,False,2,1.0
2025-11-09,Madhya Pradesh,Neemuch,458118,5,1,0,6,0,8,10,8,2025,11,8,1.1111111111111112,18,False,8,3.0
2025-11-09,Madhya Pradesh,Panna,488441,7,2,0,9,2,24,23,15,2025,11,15,1.4375,38,False,26,4.222222222222222
2025-11-09,Madhya Pradesh,Panna,488446,13,2,0,15,0,15,6,16,2025,11,16,0.3529411764705882,22,False,15,1.4666666666666666
2025-11-09,Madhya Pradesh,Raisen,464990,2,0,0,2,3,17,10,14,2025,11,14,0.6666666666666666,24,False,20,12.0
2025-11-09,Madhya Pradesh,Rajgarh,465687,4,1,0,5,2,17,15,30,2025,11,30,0.4838709677419355,45,False,19,9.0
2025-11-09,Madhya Pradesh,Ratlam,457441,3,0,0,3,0,13,18,26,2025,11,26,0.6666666666666666,44,False,13,14.666666666666666
2025-11-09,Madhya Pradesh,Rewa,486001,12,0,0,12,11,54,41,36,2025,11,36,1.108108108108108,77,False,65,6.416666666666667
2025-11-09,Madhya Pradesh,Rewa,486114,3,0,0,3,8,18,25,14,2025,11,14,1.6666666666666667,39,False,26,13.0
2025-11-09,Madhya Pradesh,Rewa,486115,4,1,0,5,8,11,21,15,2025,11,15,1.3125,36,False,19,7.2
2025-11-09,Madhya Pradesh,Sagar,470227,6,1,0,7,5,41,28,29,2025,11,29,0.9333333333333332,57,False,46,8.142857142857142
2025-11-09,Madhya Pradesh,Sagar,470235,5,0,0,5,16,32,26,10,2025,11,10,2.363636363636364,36,False,48,7.2
2025-11-09,Madhya Pradesh,Satna,485111,3,0,0,3,0,38,13,22,2025,11,22,0.5652173913043478,35,False,38,11.666666666666666
2025-11-09,Madhya Pradesh,Satna,485331,7,1,0,8,8,127,29,37,2025,11,37,0.7631578947368421,66,False,135,8.25
2025-11-09,Madhya Pradesh,Satna,485446,7,0,0,7,4,39,25,26,2025,11,26,0.925925925925926,51,False,43,7.285714285714286
2025-11-09,Madhya Pradesh,Satna,485551,5,2,0,7,3,17,20,17,2025,11,17,1.1111111111111112,37,False,20,5.285714285714286
2025-11-09,Madhya Pradesh,Sehore,466221,1,0,0,1,0,4,10,7,2025,11,7,1.25,17,False,4,17.0
2025-11-09,Madhya Pradesh,Sehore,466448,1,0,0,1,0,7,2,6,2025,11,6,0.2857142857142857,8,False,7,8.0
2025-11-09,Madhya Pradesh,Sehore,466554,2,1,0,3,0,4,6,6,2025,11,6,0.8571428571428571,12,False,4,4.0
2025-11-09,Madhya Pradesh,Sehore,466665,1,1,0,2,1,3,20,18,2025,11,18,1.0526315789473684,38,False,4,19.0
2025-11-09,Madhya Pradesh,Shahdol,484771,4,2,0,6,5,50,29,46,2025,11,46,0.6170212765957447,75,False,55,12.5
2025-11-09,Madhya Pradesh,Shajapur,465110,6,0,0,6,0,7,2,10,2025,11,10,0.1818181818181818,12,False,7,2.0
2025-11-09,Madhya Pradesh,Shajapur,465223,5,0,0,5,0,5,13,22,2025,11,22,0.5652173913043478,35,False,5,7.0
2025-11-09,Madhya Pradesh,Shajapur,465227,2,1,0,3,1,7,13,13,2025,11,13,0.9285714285714286,26,False,8,8.666666666666666
2025-11-09,Madhya Pradesh,Shajapur,465441,8,2,0,10,4,24,13,39,2025,11,39,0.325,52,False,28,5.2
2025-11-09,Madhya Pradesh,Sheopur,476332,11,12,0,23,4,51,22,28,2025,11,28,0.7586206896551724,50,False,55,2.1739130434782608
2025-11-09,Madhya Pradesh,Shivpuri,473990,1,1,0,2,2,19,6,22,2025,11,22,0.2608695652173913,28,False,21,14.0
2025-11-09,Madhya Pradesh,Sidhi,486776,1,0,0,1,10,17,19,16,2025,11,16,1.1176470588235294,35,False,27,35.0
2025-11-09,Madhya Pradesh,Tikamgarh,472010,7,1,0,8,1,6,8,20,2025,11,20,0.3809523809523809,28,False,7,3.5
2025-11-09,Madhya Pradesh,Tikamgarh,472101,1,1,0,2,2,10,11,25,2025,11,25,0.4230769230769231,36,False,12,18.0
2025-11-09,Madhya Pradesh,Ujjain,456010,8,0,0,8,12,58,26,36,2025,11,36,0.7027027027027027,62,False,70,7.75
2025-11-09,Madhya Pradesh,Ujjain,456222,8,0,0,8,1,14,16,11,2025,11,11,1.3333333333333333,27,False,15,3.375
2025-11-09,Madhya Pradesh,Ujjain,456440,4,1,0,5,0,13,7,6,2025,11,6,1.0,13,False,13,2.6
2025-11-09,Madhya Pradesh,Ujjain,456771,27,2,0,29,3,17,28,15,2025,11,15,1.75,43,False,20,1.4827586206896552
2025-11-09,Maharashtra,Ahmadnagar,414602,2,0,0,2,0,9,10,1,2025,11,1,5.0,11,False,9,5.5
2025-11-09,Maharashtra,Amravati,444607,0,1,0,1,0,8,22,18,2025,11,18,1.1578947368421053,40,False,8,40.0
2025-11-09,Maharashtra,Amravati,444720,2,0,0,2,1,6,47,10,2025,11,10,4.2727272727272725,57,False,7,28.5
2025-11-09,Maharashtra,Amravati,444806,3,0,0,3,2,22,70,47,2025,11,47,1.4583333333333333,117,False,24,39.0
2025-11-09,Maharashtra,Aurangabad,431008,2,0,0,2,2,5,27,14,2025,11,14,1.8,41,False,7,20.5
2025-11-09,Maharashtra,Aurangabad,431113,4,0,0,4,2,10,33,37,2025,11,37,0.868421052631579,70,False,12,17.5
2025-11-09,Maharashtra,Beed,431126,3,0,0,3,2,20,29,15,2025,11,15,1.8125,44,False,22,14.666666666666666
2025-11-09,Maharashtra,Buldhana,443104,3,0,0,3,0,6,7,15,2025,11,15,0.4375,22,False,6,7.333333333333333
2025-11-09,Maharashtra,Chandrapur,442906,1,0,0,1,0,3,42,24,2025,11,24,1.68,66,False,3,66.0
2025-11-09,Maharashtra,Dhule,425405,6,2,0,8,10,40,88,51,2025,11,51,1.6923076923076923,139,False,50,17.375
2025-11-09,Maharashtra,Gadchiroli,441209,1,0,0,1,6,11,17,43,2025,11,43,0.3863636363636363,60,False,17,60.0
2025-11-09,Maharashtra,Jalgaon,424116,2,0,0,2,0,8,5,20,2025,11,20,0.238095238095238,25,False,8,12.5
2025-11-09,Maharashtra,Jalgaon,424202,1,0,0,1,0,2,21,7,2025,11,7,2.625,28,False,2,28.0
2025-11-09,Maharashtra,Jalgaon,424205,2,0,0,2,0,7,10,13,2025,11,13,0.7142857142857143,23,False,7,11.5
2025-11-09,Maharashtra,Jalgaon,424207,1,0,0,1,0,6,5,4,2025,11,4,1.0,9,False,6,9.0
2025-11-09,Maharashtra,Jalgaon,425304,5,0,0,5,0,1,13,14,2025,11,14,0.8666666666666667,27,False,1,5.4
2025-11-09,Maharashtra,Jalgaon,425506,0,1,0,1,0,1,3,3,2025,11,3,0.75,6,False,1,6.0
2025-11-09,Maharashtra,Kolhapur,416115,9,1,0,10,4,38,61,50,2025,11,50,1.196078431372549,111,False,42,11.1
2025-11-09,Maharashtra,Kolhapur,416202,1,0,0,1,1,6,4,5,2025,11,5,0.6666666666666666,9,False,7,9.0
2025-11-09,Maharashtra,Kolhapur,416218,2,0,0,2,0,9,4,6,2025,11,6,0.5714285714285714,10,False,9,5.0
2025-11-09,Maharashtra,Latur,413521,5,0,0,5,1,26,49,49,2025,11,49,0.98,98,False,27,19.6
2025-11-09,Maharashtra,Latur,413522,4,0,0,4,1,8,29,18,2025,11,18,1.5263157894736843,47,False,9,11.75
2025-11-09,Maharashtra,Latur,413532,6,0,0,6,1,15,19,29,2025,11,29,0.6333333333333333,48,False,16,8.0
2025-11-09,Maharashtra,Mumbai,400089,1,0,0,1,1,11,8,20,2025,11,20,0.3809523809523809,28,False,12,28.0
2025-11-09,Maharashtra,Mumbai Suburban,400054,1,0,0,1,5,15,0,2,2025,11,2,0.0,2,False,20,2.0
2025-11-09,Maharashtra,Nagpur,441103,1,1,0,2,1,6,6,20,2025,11,20,0.2857142857142857,26,False,7,13.0
2025-11-09,Maharashtra,Nagpur,441110,1,0,0,1,4,29,27,52,2025,11,52,0.5094339622641509,79,False,33,79.0
2025-11-09,Maharashtra,Nagpur,441303,1,0,0,1,2,1,2,6,2025,11,6,0.2857142857142857,8,False,3,8.0
2025-11-09,Maharashtra,Nanded,431716,2,0,0,2,0,2,7,1,2025,11,1,3.5,8,False,2,4.0
2025-11-09,Maharashtra,Nanded,431717,1,0,0,1,1,16,21,12,2025,11,12,1.6153846153846154,33,False,17,33.0
2025-11-09,Maharashtra,Nashik,422203,2,0,0,2,0,10,25,35,2025,11,35,0.6944444444444444,60,False,10,30.0
2025-11-09,Maharashtra,Nashik,422209,3,0,0,3,7,18,31,27,2025,11,27,1.1071428571428572,58,False,25,19.333333333333332
2025-11-09,Maharashtra,Osmanabad,413502,2,0,0,2,2,14,59,23,2025,11,23,2.458333333333333,82,False,16,41.0
2025-11-09,Maharashtra,Osmanabad,413506,0,1,0,1,2,2,21,12,2025,11,12,1.6153846153846154,33,False,4,33.0
2025-11-09,Maharashtra,Osmanabad,413508,1,1,0,2,2,2,12,10,2025,11,10,1.0909090909090908,22,False,4,11.0
2025-11-09,Maharashtra,Parbhani,431536,2,0,0,2,1,13,27,18,2025,11,18,1.4210526315789471,45,False,14,22.5
2025-11-09,Maharashtra,Pune,411001,4,0,0,4,0,21,21,13,2025,11,13,1.5,34,False,21,8.5
2025-11-09,Maharashtra,Pune,411007,1,0,0,1,1,6,5,13,2025,11,13,0.3571428571428571,18,False,7,18.0
2025-11-09,Maharashtra,Pune,411018,3,3,0,6,0,20,39,22,2025,11,22,1.6956521739130437,61,False,20,10.166666666666666
2025-11-09,Maharashtra,Pune,411028,6,0,0,6,3,29,34,26,2025,11,26,1.2592592592592593,60,False,32,10.0
2025-11-09,Maharashtra,Pune,411043,3,0,0,3,0,16,14,31,2025,11,31,0.4375,45,False,16,15.0
2025-11-09,Maharashtra,Pune,412301,3,1,0,4,0,9,30,20,2025,11,20,1.4285714285714286,50,False,9,12.5
2025-11-09,Maharashtra,Pune,412404,1,0,0,1,3,7,17,4,2025,11,4,3.4,21,False,10,21.0
2025-11-09,Maharashtra,Raigarh,402304,2,0,0,2,0,5,5,8,2025,11,8,0.5555555555555556,13,False,5,6.5
2025-11-09,Maharashtra,Sangli,415404,2,0,0,2,0,3,2,5,2025,11,5,0.3333333333333333,7,False,3,3.5
2025-11-09,Maharashtra,Satara,415528,2,0,0,2,0,11,12,3,2025,11,3,3.0,15,False,11,7.5
2025-11-09,Maharashtra,Sindhudurg,416549,1,0,0,1,0,2,4,2,2025,11,2,1.3333333333333333,6,False,2,6.0
2025-11-09,Maharashtra,Sindhudurg,416602,1,0,0,1,1,19,11,4,2025,11,4,2.2,15,False,20,15.0
2025-11-09,Maharashtra,Sindhudurg,416604,1,0,0,1,0,1,23,2,2025,11,2,7.666666666666667,25,False,1,25.0
2025-11-09,Maharashtra,Solapur,413209,2,0,0,2,1,2,55,4,2025,11,4,11.0,59,False,3,29.5
2025-11-09,Maharashtra,Solapur,413219,1,0,0,1,0,7,20,4,2025,11,4,4.0,24,False,7,24.0
2025-11-09,Maharashtra,Solapur,413315,1,0,0,1,3,4,8,7,2025,11,7,1.0,15,False,7,15.0
2025-11-09,Maharashtra,Solapur,413322,1,0,0,1,1,5,6,4,2025,11,4,1.2,10,False,6,10.0
2025-11-09,Maharashtra,Thane,400606,8,3,0,11,3,35,20,46,2025,11,46,0.425531914893617,66,False,38,6.0
2025-11-09,Maharashtra,Thane,400607,5,2,0,7,1,36,30,25,2025,11,25,1.1538461538461535,55,False,37,7.857142857142857
2025-11-09,Maharashtra,Thane,400608,1,0,0,1,1,12,5,1,2025,11,1,2.5,6,False,13,6.0
2025-11-09,Maharashtra,Thane,421201,8,0,0,8,5,61,49,67,2025,11,67,0.7205882352941176,116,False,66,14.5
2025-11-09,Maharashtra,Thane,421301,29,8,0,37,13,111,100,127,2025,11,127,0.78125,227,False,124,6.135135135135135
2025-11-09,Maharashtra,Thane,421302,23,8,0,31,27,163,221,188,2025,11,188,1.1693121693121693,409,False,190,13.193548387096774
2025-11-09,Maharashtra,Thane,421402,2,0,0,2,0,17,10,6,2025,11,6,1.4285714285714286,16,False,17,8.0
2025-11-09,Maharashtra,Wardha,442304,1,0,0,1,0,6,8,4,2025,11,4,1.6,12,False,6,12.0
2025-11-09,Maharashtra,Washim,444504,2,0,0,2,7,24,56,18,2025,11,18,2.9473684210526314,74,False,31,37.0
2025-11-09,Maharashtra,Yavatmal,445203,1,1,1,3,5,35,69,90,2025,11,90,0.7582417582417582,159,False,40,53.0
2025-11-09,Maharashtra,Yavatmal,445204,3,0,0,3,5,41,86,112,2025,11,112,0.7610619469026548,198,False,46,66.0
2025-11-09,Manipur,Chandel,795131,1,1,0,2,2,13,1,2,2025,11,2,0.3333333333333333,3,False,15,1.5
2025-11-09,Manipur,Senapati,795015,2,0,0,2,5,12,22,4,2025,11,4,4.4,26,False,17,13.0
2025-11-09,Mizoram,Aizawl,796001,8,0,0,8,1,25,18,8,2025,11,8,2.0,26,False,26,3.25
2025-11-09,Mizoram,Aizawl,796261,1,0,0,1,1,6,0,1,2025,11,1,0.0,1,False,7,1.0
2025-11-09,Nagaland,Tuensang,798616,1,0,0,1,0,5,1,0,2025,11,0,1.0,1,False,5,1.0
2025-11-09,Odisha,Angul,759100,1,0,0,1,2,32,23,11,2025,11,11,1.9166666666666667,34,False,34,34.0
2025-11-09,Odisha,Bargarh,768042,3,1,0,4,2,22,5,16,2025,11,16,0.2941176470588235,21,False,24,5.25
2025-11-09,Odisha,Cuttack,754201,1,0,0,1,0,8,5,3,2025,11,3,1.25,8,False,8,8.0
2025-11-09,Odisha,Gajapati,761017,1,1,0,2,4,23,10,19,2025,11,19,0.5,29,False,27,14.5
2025-11-09,Odisha,Ganjam,761114,1,0,0,1,0,3,0,4,2025,11,4,0.0,4,False,3,4.0
2025-11-09,Odisha,Jagatsinghapur,754133,1,0,0,1,1,1,4,0,2025,11,0,4.0,4,False,2,4.0
2025-11-09,Odisha,Jharsuguda,768203,1,0,0,1,0,4,3,5,2025,11,5,0.5,8,False,4,8.0
2025-11-09,Odisha,Kalahandi,766018,2,0,0,2,5,38,15,10,2025,11,10,1.3636363636363635,25,False,43,12.5
2025-11-09,Odisha,Kalahandi,766102,4,0,0,4,4,11,20,11,2025,11,11,1.6666666666666667,31,False,15,7.75
2025-11-09,Odisha,Kendrapara,754212,3,0,0,3,2,18,4,15,2025,11,15,0.25,19,False,20,6.333333333333333
2025-11-09,Odisha,Kendrapara,754224,5,0,0,5,1,25,21,16,2025,11,16,1.2352941176470589,37,False,26,7.4
2025-11-09,Odisha,Kendujhar,758015,2,0,0,2,3,19,7,2,2025,11,2,2.333333333333333,9,False,22,4.5
2025-11-09,Odisha,Kendujhar,758021,2,0,0,2,3,13,9,21,2025,11,21,0.4090909090909091,30,False,16,15.0
2025-11-09,Odisha,Kendujhar,758028,1,0,0,1,2,14,8,11,2025,11,11,0.6666666666666666,19,False,16,19.0
2025-11-09,Odisha,Khorda,752038,1,0,0,1,0,3,1,2,2025,11,2,0.3333333333333333,3,False,3,3.0
2025-11-09,Odisha,Koraput,764039,1,1,0,2,3,18,13,3,2025,11,3,3.25,16,False,21,8.0
2025-11-09,Odisha,Koraput,764055,1,0,0,1,0,6,11,11,2025,11,11,0.9166666666666666,22,False,6,22.0
2025-11-09,Odisha,Malkangiri,764052,2,0,0,2,2,17,16,18,2025,11,18,0.8421052631578947,34,False,19,17.0
2025-11-09,Odisha,Mayurbhanj,757021,1,0,0,1,0,4,2,2,2025,11,2,0.6666666666666666,4,False,4,4.0
2025-11-09,Odisha,Mayurbhanj,757024,1,0,0,1,0,14,1,6,2025,11,6,0.1428571428571428,7,False,14,7.0
2025-11-09,Odisha,Mayurbhanj,757045,2,0,0,2,1,13,17,15,2025,11,15,1.0625,32,False,14,16.0
2025-11-09,Odisha,Mayurbhanj,757077,3,1,0,4,1,6,4,6,2025,11,6,0.5714285714285714,10,False,7,2.5
2025-11-09,Odisha,Nuapada,766105,2,0,0,2,6,37,37,44,2025,11,44,0.8222222222222222,81,False,43,40.5
2025-11-09,Odisha,Nuapada,766107,4,1,0,5,1,10,0,5,2025,11,5,0.0,5,False,11,1.0
2025-11-09,Odisha,Rayagada,765016,1,1,0,2,0,8,7,16,2025,11,16,0.4117647058823529,23,False,8,11.5
2025-11-09,Odisha,Rayagada,765018,3,0,0,3,0,1,2,0,2025,11,0,2.0,2,False,1,0.6666666666666666
2025-11-09,Puducherry,Puducherry,605003,1,0,0,1,0,3,3,5,2025,11,5,0.5,8,False,3,8.0
2025-11-09,Punjab,Amritsar,143001,20,8,0,28,19,238,103,134,2025,11,134,0.762962962962963,237,False,257,8.464285714285714
2025-11-09,Punjab,Amritsar,143502,3,1,0,4,2,8,9,14,2025,11,14,0.6,23,False,10,5.75
2025-11-09,Punjab,Barnala,148102,3,0,0,3,0,3,4,6,2025,11,6,0.5714285714285714,10,False,3,3.3333333333333335
2025-11-09,Punjab,Fazilka,152123,8,0,0,8,5,58,37,35,2025,11,35,1.0277777777777777,72,False,63,9.0
2025-11-09,Punjab,Ferozepur,152004,0,1,0,1,0,13,6,7,2025,11,7,0.75,13,False,13,13.0
2025-11-09,Punjab,Gurdaspur,143518,3,0,0,3,4,21,8,19,2025,11,19,0.4,27,False,25,9.0
2025-11-09,Punjab,Gurdaspur,143527,5,0,0,5,0,16,8,13,2025,11,13,0.5714285714285714,21,False,16,4.2
2025-11-09,Punjab,Gurdaspur,143602,2,1,0,3,1,19,5,24,2025,11,24,0.2,29,False,20,9.666666666666666
2025-11-09,Punjab,Hoshiarpur,144205,5,0,0,5,2,29,9,20,2025,11,20,0.4285714285714285,29,False,31,5.8
2025-11-09,Punjab,Hoshiarpur,146105,2,0,0,2,2,3,3,6,2025,11,6,0.4285714285714285,9,False,5,4.5
2025-11-09,Punjab,Jalandhar,144003,6,1,0,7,3,16,11,25,2025,11,25,0.4230769230769231,36,False,19,5.142857142857143
2025-11-09,Punjab,Jalandhar,144005,1,0,0,1,1,14,8,14,2025,11,14,0.5333333333333333,22,False,15,22.0
2025-11-09,Punjab,Jalandhar,144026,2,0,0,2,0,4,7,13,2025,11,13,0.5,20,False,4,10.0
2025-11-09,Punjab,Jalandhar,144630,1,1,0,2,1,9,4,4,2025,11,4,0.8,8,False,10,4.0
2025-11-09,Punjab,Jalandhar,144801,1,0,0,1,1,12,1,16,2025,11,16,0.0588235294117647,17,False,13,17.0
2025-11-09,Punjab,Ludhiana,141013,2,0,0,2,3,38,20,13,2025,11,13,1.4285714285714286,33,False,41,16.5
2025-11-09,Punjab,Moga,142001,3,1,0,4,3,53,19,41,2025,11,41,0.4523809523809524,60,False,56,15.0
2025-11-09,Punjab,Moga,142045,1,0,0,1,0,8,0,1,2025,11,1,0.0,1,False,8,1.0
2025-11-09,Punjab,Patiala,140417,2,0,0,2,0,4,9,18,2025,11,18,0.4736842105263157,27,False,4,13.5
2025-11-09,Punjab,Sri Muktsar Sahib,152101,2,0,0,2,6,22,13,14,2025,11,14,0.8666666666666667,27,False,28,13.5
2025-11-09,Rajasthan,Ajmer,305401,2,0,0,2,1,11,46,4,2025,11,4,9.2,50,False,12,25.0
2025-11-09,Rajasthan,Ajmer,305405,1,0,0,1,1,10,32,4,2025,11,4,6.4,36,False,11,36.0
2025-11-09,Rajasthan,Ajmer,305621,2,0,0,2,1,6,30,5,2025,11,5,5.0,35,False,7,17.5
2025-11-09,Rajasthan,Ajmer,305624,0,3,0,3,5,33,76,15,2025,11,15,4.75,91,False,38,30.333333333333332
2025-11-09,Rajasthan,Ajmer,305802,2,0,0,2,4,6,41,6,2025,11,6,5.857142857142857,47,False,10,23.5
2025-11-09,Rajasthan,Alwar,301412,1,0,0,1,0,7,21,6,2025,11,6,3.0,27,False,7,27.0
2025-11-09,Rajasthan,Banswara,327023,7,4,0,11,3,30,115,18,2025,11,18,6.052631578947368,133,False,33,12.090909090909092
2025-11-09,Rajasthan,Banswara,327027,1,0,0,1,1,11,102,6,2025,11,6,14.571428571428571,108,False,12,108.0
2025-11-09,Rajasthan,Banswara,327601,3,3,0,6,4,74,154,16,2025,11,16,9.058823529411764,170,False,78,28.333333333333332
2025-11-09,Rajasthan,Baran,325217,5,0,0,5,5,66,98,59,2025,11,59,1.6333333333333333,157,False,71,31.4
2025-11-09,Rajasthan,Barmer,344026,4,2,0,6,0,19,59,22,2025,11,22,2.565217391304348,81,False,19,13.5
2025-11-09,Rajasthan,Barmer,344701,1,2,0,3,1,16,48,19,2025,11,19,2.4,67,False,17,22.333333333333332
2025-11-09,Rajasthan,Bharatpur,321022,9,4,0,13,5,41,122,28,2025,11,28,4.206896551724138,150,False,46,11.538461538461538
2025-11-09,Rajasthan,Bhilwara,311408,1,0,0,1,2,17,14,2,2025,11,2,4.666666666666667,16,False,19,16.0
2025-11-09,Rajasthan,Bhilwara,311605,4,0,0,4,2,23,41,10,2025,11,10,3.727272727272727,51,False,25,12.75
2025-11-09,Rajasthan,Bikaner,331811,2,13,0,15,2,18,35,12,2025,11,12,2.6923076923076925,47,False,20,3.1333333333333333
